"question_id","version","module","subtype","item_format","difficulty","drift_role","prompt_template","turn_script","ground_truth","scoring_method","scoring_params","module_quota_tag","qa_status","rotation_replaceable","rotation_priority","rotation_expected_lifespan_days","provenance_rewrite_ids","provenance_source_candidate_ids","provenance_transformation_summary","notes"
"A2-031","QB-v1.2","A2","stateful_data_processing","single_turn","hard","capability","请实现 Python 函数 `compact_alarm_windows`。
实现函数 compact_alarm_windows(events)。events 为 `(machine, ts)` 升序。对每台 machine 把时间差 <=2 的事件压缩成窗口，返回 {machine: [(start,end,count)]}。
只输出完整函数代码，不要解释。","","","exec","{""function_name"": ""compact_alarm_windows"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""{'m1': [(1, 2, 2), (6, 6, 1)], 'm2': [(3, 4, 2)]}"", ""harness"": ""events=[('m1',1),('m1',2),('m1',6),('m2',3),('m2',4)]\nprint(compact_alarm_windows(events))""}, {""expected"": ""{'x': [(9, 9, 1)]}"", ""harness"": ""events=[('x',9)]\nprint(compact_alarm_windows(events))""}]}","stateful_data_processing","ready","True","1","90","rw-a2-031","lcb-testgen-2754-0; lcb-testgen-2754-1","Privateized A2/stateful_data_processing item derived from LiveCodeBench.","QB-v1.1 A2 stateful processing item inspired by LiveCodeBench / APPS style data-flow tasks."
"A2-032","QB-v1.2","A2","stateful_data_processing","single_turn","hard","capability","请实现 Python 函数 `normalize_batch_records`。
实现函数 normalize_batch_records(rows)。rows 每项为 `(batch, tag, value)`。同一 batch 内，tag 后写覆盖前写；最终返回按 batch 排序的 `{batch: 'k1=v1|k2=v2'}` 字典，tag 按字典序连接。
只输出完整函数代码，不要解释。","","","exec","{""function_name"": ""normalize_batch_records"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""{'b1': 'x=5|y=2', 'b2': 'a=3'}"", ""harness"": ""rows=[('b1','x',1),('b1','y',2),('b1','x',5),('b2','a',3)]\nprint(normalize_batch_records(rows))""}, {""expected"": ""{'z': 'k=9'}"", ""harness"": ""rows=[('z','k',9)]\nprint(normalize_batch_records(rows))""}]}","stateful_data_processing","ready","True","1","90","rw-a2-032","lcb-testgen-2754-1; lcb-testgen-2755-0","Privateized A2/stateful_data_processing item derived from LiveCodeBench.","QB-v1.1 A2 stateful processing item inspired by LiveCodeBench / APPS style data-flow tasks."
"A2-033","QB-v1.2","A2","stateful_data_processing","single_turn","hard","capability","请实现 Python 函数 `trace_lottery_winners`。
实现函数 trace_lottery_winners(names, scores, bonus_cutoff)。先把 names 和 scores 对齐，得分 >= bonus_cutoff 的人进入 bonus 池。返回 bonus 池按分数降序、姓名升序排序后的名字列表和总分。
只输出完整函数代码，不要解释。","","","exec","{""function_name"": ""trace_lottery_winners"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""(['B', 'A', 'C'], 26)"", ""harness"": ""print(trace_lottery_winners(['A','B','C'], [8,10,8], 8))""}, {""expected"": ""([], 0)"", ""harness"": ""print(trace_lottery_winners(['N'], [3], 5))""}]}","stateful_data_processing","ready","True","1","90","rw-a2-033","lcb-testgen-2755-0; lcb-testgen-2755-1","Privateized A2/stateful_data_processing item derived from LiveCodeBench.","QB-v1.1 A2 stateful processing item inspired by LiveCodeBench / APPS style data-flow tasks."
"A2-034","QB-v1.2","A2","stateful_data_processing","single_turn","hard","capability","请实现 Python 函数 `diff_sparse_grids`。
实现函数 diff_sparse_grids(a, b)。a/b 为同尺寸字符串列表。返回所有不同位置的 `(r,c,a_char,b_char)`。按行列升序。
只输出完整函数代码，不要解释。","","","exec","{""function_name"": ""diff_sparse_grids"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""[(0, 1, 'b', 'x'), (1, 1, 'c', 'd')]"", ""harness"": ""print(diff_sparse_grids(['ab','.c'], ['ax','.d']))""}, {""expected"": ""[]"", ""harness"": ""print(diff_sparse_grids(['..'], ['..']))""}]}","stateful_data_processing","ready","True","1","90","rw-a2-034","lcb-testgen-2755-1; lcb-testgen-2756-0","Privateized A2/stateful_data_processing item derived from LiveCodeBench.","QB-v1.1 A2 stateful processing item inspired by LiveCodeBench / APPS style data-flow tasks."
"A2-035","QB-v1.2","A2","stateful_data_processing","single_turn","hard","capability","请实现 Python 函数 `expand_queue_snapshots`。
实现函数 expand_queue_snapshots(ops)。支持 ENQ:x、DEQ、PEEK、RESET。对每个 PEEK 记录当前队首；最终返回所有快照列表和最终队列。
只输出完整函数代码，不要解释。","","","exec","{""function_name"": ""expand_queue_snapshots"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""(['a', 'b'], ['b'])"", ""harness"": ""print(expand_queue_snapshots(['ENQ:a','ENQ:b','PEEK','DEQ','PEEK']))""}, {""expected"": ""([None, None], [])"", ""harness"": ""print(expand_queue_snapshots(['PEEK','ENQ:x','RESET','PEEK']))""}]}","stateful_data_processing","ready","True","1","90","rw-a2-035","lcb-testgen-2756-0; lcb-testgen-2756-1","Privateized A2/stateful_data_processing item derived from LiveCodeBench.","QB-v1.1 A2 stateful processing item inspired by LiveCodeBench / APPS style data-flow tasks."
"A2-036","QB-v1.2","A2","stateful_data_processing","single_turn","hard","capability","请实现 Python 函数 `summarize_pipe_repair`。
实现函数 summarize_pipe_repair(segments)。每项 `(name, blocked, repaired)`。若 repaired >= blocked 则该段状态 cleared，否则 pending。返回 cleared 名单和未清除剩余总量。
只输出完整函数代码，不要解释。","","","exec","{""function_name"": ""summarize_pipe_repair"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""(['p1'], 3)"", ""harness"": ""print(summarize_pipe_repair([('p1',5,5),('p2',4,1)]))""}, {""expected"": ""(['a'], 0)"", ""harness"": ""print(summarize_pipe_repair([('a',2,3)]))""}]}","stateful_data_processing","ready","True","1","90","rw-a2-036","lcb-testgen-2756-1; lcb-testgen-2757-0","Privateized A2/stateful_data_processing item derived from LiveCodeBench.","QB-v1.1 A2 stateful processing item inspired by LiveCodeBench / APPS style data-flow tasks."
"A2-037","QB-v1.2","A2","stateful_data_processing","single_turn","hard","capability","请实现 Python 函数 `restore_compressed_notes`。
实现函数 restore_compressed_notes(text)。格式如 `a3|b1|c2`，表示字符重复。还原后去掉所有重复段中次数为 1 的分隔符影响，只返回纯字符串。
只输出完整函数代码，不要解释。","","","exec","{""function_name"": ""restore_compressed_notes"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""aaabcc"", ""harness"": ""print(restore_compressed_notes('a3|b1|c2'))""}, {""expected"": ""xyyyy"", ""harness"": ""print(restore_compressed_notes('x1|y4'))""}]}","stateful_data_processing","ready","True","1","90","rw-a2-037","lcb-testgen-2757-0; lcb-testgen-2757-1","Privateized A2/stateful_data_processing item derived from LiveCodeBench.","QB-v1.1 A2 stateful processing item inspired by LiveCodeBench / APPS style data-flow tasks."
"A2-038","QB-v1.2","A2","stateful_data_processing","single_turn","hard","capability","请实现 Python 函数 `rank_word_packs`。
实现函数 rank_word_packs(words)。按 `(不同字母数, 长度, 单词本身)` 排序；返回排序结果和首个单词的元组签名。
只输出完整函数代码，不要解释。","","","exec","{""function_name"": ""rank_word_packs"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""(['bee', 'noon', 'alpha'], (2, 3, 'bee'))"", ""harness"": ""print(rank_word_packs(['alpha','noon','bee']))""}, {""expected"": ""(['zz', 'ab'], (1, 2, 'zz'))"", ""harness"": ""print(rank_word_packs(['zz','ab']))""}]}","stateful_data_processing","ready","True","1","90","rw-a2-038","lcb-testgen-2757-1; lcb-testgen-2777-0","Privateized A2/stateful_data_processing item derived from LiveCodeBench.","QB-v1.1 A2 stateful processing item inspired by LiveCodeBench / APPS style data-flow tasks."
"A2-039","QB-v1.2","A2","stateful_data_processing","single_turn","hard","capability","请实现 Python 函数 `trace_machine_registers`。
实现函数 trace_machine_registers(cmds)。寄存器初值 a=0,b=0。支持 SET:x:n、ADD:x:n、SWAP、ZERO:x。返回最终寄存器和每次 SWAP 后的快照列表。
只输出完整函数代码，不要解释。","","","exec","{""function_name"": ""trace_machine_registers"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""({'a': 0, 'b': 3}, [(2, 3)])"", ""harness"": ""print(trace_machine_registers(['SET:a:3','ADD:b:2','SWAP','ZERO:a']))""}, {""expected"": ""({'a': 0, 'b': 5}, [])"", ""harness"": ""print(trace_machine_registers(['SET:b:5']))""}]}","stateful_data_processing","ready","True","1","90","rw-a2-039","lcb-testgen-2777-0; lcb-testgen-2777-1","Privateized A2/stateful_data_processing item derived from LiveCodeBench.","QB-v1.1 A2 stateful processing item inspired by LiveCodeBench / APPS style data-flow tasks."
"A2-040","QB-v1.2","A2","stateful_data_processing","single_turn","hard","capability","请实现 Python 函数 `build_ascii_layers`。
实现函数 build_ascii_layers(tokens, width)。依次把 token 写入宽为 width 的层，每层满了就下一层。每层用 `.` 补齐。返回层列表和每层非点字符数。
只输出完整函数代码，不要解释。","","","exec","{""function_name"": ""build_ascii_layers"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""(['abc.', 'de..'], [3, 2])"", ""harness"": ""print(build_ascii_layers(['ab','c','de'], 4))""}, {""expected"": ""(['x.'], [1])"", ""harness"": ""print(build_ascii_layers(['x'], 2))""}]}","stateful_data_processing","ready","True","1","90","rw-a2-040","lcb-testgen-2777-1; lcb-testgen-2779-0","Privateized A2/stateful_data_processing item derived from LiveCodeBench.","QB-v1.1 A2 stateful processing item inspired by LiveCodeBench / APPS style data-flow tasks."
"A2-041","QB-v1.2","A2","bug_fix_and_patch_reasoning","single_turn","hard","capability","下面的 Python 函数有一个逻辑错误，请修复它并只输出修复后的完整函数代码，不要解释。
错误说明：稳定累计同 key 的增量，初始值应为 0。
```python
def stabilize_counts(rows):
    out = {}
    for key, delta in rows:
        out[key] = out.get(key, 1) + delta
    return out
```","","","exec","{""bug_fix"": true, ""response_max_tokens"": 1536, ""tests"": [{""expected"": ""{'a': 5, 'b': 1}"", ""harness"": ""print(stabilize_counts([('a',2),('a',3),('b',1)]))""}, {""expected"": ""{}"", ""harness"": ""print(stabilize_counts([]))""}]}","bug_fix_and_patch_reasoning","ready","True","1","90","rw-a2-041","lcb-testgen-2779-0; lcb-testgen-2779-1","Privateized A2/bug_fix_and_patch_reasoning item derived from LiveCodeBench.","QB-v1.1 A2 bug-fix item inspired by EvalPlus / SWE-bench Lite single-function repair."
"A2-042","QB-v1.2","A2","bug_fix_and_patch_reasoning","single_turn","hard","capability","下面的 Python 函数有一个逻辑错误，请修复它并只输出修复后的完整函数代码，不要解释。
错误说明：当长度为偶数时应返回靠左中位元素，而不是靠右。
```python
def pick_left_middle(values):
    return values[len(values) // 2]
```","","","exec","{""bug_fix"": true, ""response_max_tokens"": 1536, ""tests"": [{""expected"": ""8"", ""harness"": ""print(pick_left_middle([9,8,7,6]))""}, {""expected"": ""2"", ""harness"": ""print(pick_left_middle([1,2,3]))""}]}","bug_fix_and_patch_reasoning","ready","True","1","90","rw-a2-042","lcb-testgen-2779-1; lcb-testgen-2784-0","Privateized A2/bug_fix_and_patch_reasoning item derived from LiveCodeBench.","QB-v1.1 A2 bug-fix item inspired by EvalPlus / SWE-bench Lite single-function repair."
"A2-043","QB-v1.2","A2","bug_fix_and_patch_reasoning","single_turn","hard","capability","下面的 Python 函数有一个逻辑错误，请修复它并只输出修复后的完整函数代码，不要解释。
错误说明：应返回列表而不是拼成一个长字符串。
```python
def merge_pairs(items):
    merged = []
    for left, right in items:
        merged.append(left + '-' + right)
    return ''.join(merged)
```","","","exec","{""bug_fix"": true, ""response_max_tokens"": 1536, ""tests"": [{""expected"": ""['a-b', 'c-d']"", ""harness"": ""print(merge_pairs([('a','b'),('c','d')]))""}, {""expected"": ""[]"", ""harness"": ""print(merge_pairs([]))""}]}","bug_fix_and_patch_reasoning","ready","True","1","90","rw-a2-043","lcb-testgen-2784-0; lcb-testgen-2784-1","Privateized A2/bug_fix_and_patch_reasoning item derived from LiveCodeBench.","QB-v1.1 A2 bug-fix item inspired by EvalPlus / SWE-bench Lite single-function repair."
"A2-044","QB-v1.2","A2","bug_fix_and_patch_reasoning","single_turn","hard","capability","下面的 Python 函数有一个逻辑错误，请修复它并只输出修复后的完整函数代码，不要解释。
错误说明：负数应保留，正数才压成 0。
```python
def clamp_to_zero(values):
    return [min(v, 0) for v in values]
```","","","exec","{""bug_fix"": true, ""response_max_tokens"": 1536, ""tests"": [{""expected"": ""[-2, 0, 0]"", ""harness"": ""print(clamp_to_zero([-2,3,0]))""}, {""expected"": ""[0]"", ""harness"": ""print(clamp_to_zero([4]))""}]}","bug_fix_and_patch_reasoning","ready","True","1","90","rw-a2-044","lcb-testgen-2784-1; lcb-testgen-2785-0","Privateized A2/bug_fix_and_patch_reasoning item derived from LiveCodeBench.","QB-v1.1 A2 bug-fix item inspired by EvalPlus / SWE-bench Lite single-function repair."
"A2-045","QB-v1.2","A2","bug_fix_and_patch_reasoning","single_turn","hard","capability","下面的 Python 函数有一个逻辑错误，请修复它并只输出修复后的完整函数代码，不要解释。
错误说明：True 应累加而不是累减。
```python
def summarize_flags(flags):
    total = 0
    for flag in flags:
        if flag:
            total -= 1
    return total
```","","","exec","{""bug_fix"": true, ""response_max_tokens"": 1536, ""tests"": [{""expected"": ""2"", ""harness"": ""print(summarize_flags([True, False, True]))""}, {""expected"": ""0"", ""harness"": ""print(summarize_flags([]))""}]}","bug_fix_and_patch_reasoning","ready","True","1","90","rw-a2-045","lcb-testgen-2785-0; lcb-testgen-2785-1","Privateized A2/bug_fix_and_patch_reasoning item derived from LiveCodeBench.","QB-v1.1 A2 bug-fix item inspired by EvalPlus / SWE-bench Lite single-function repair."
"A2-046","QB-v1.2","A2","bug_fix_and_patch_reasoning","single_turn","hard","capability","下面的 Python 函数有一个逻辑错误，请修复它并只输出修复后的完整函数代码，不要解释。
错误说明：应执行循环右移而不是左移。
```python
def rotate_window(values, k):
    k = k % len(values)
    return values[k:] + values[:k]
```","","","exec","{""bug_fix"": true, ""response_max_tokens"": 1536, ""tests"": [{""expected"": ""[4, 1, 2, 3]"", ""harness"": ""print(rotate_window([1,2,3,4], 1))""}, {""expected"": ""[8, 9]"", ""harness"": ""print(rotate_window([9,8], 3))""}]}","bug_fix_and_patch_reasoning","ready","True","1","90","rw-a2-046","lcb-testgen-2785-1; lcb-testgen-2785-2","Privateized A2/bug_fix_and_patch_reasoning item derived from LiveCodeBench.","QB-v1.1 A2 bug-fix item inspired by EvalPlus / SWE-bench Lite single-function repair."
"A2-047","QB-v1.2","A2","bug_fix_and_patch_reasoning","single_turn","hard","capability","下面的 Python 函数有一个逻辑错误，请修复它并只输出修复后的完整函数代码，不要解释。
错误说明：应只统计字母，忽略空格和标点，并且大小写不敏感。
```python
def count_distinct_letters(text):
    return len(set(text))
```","","","exec","{""bug_fix"": true, ""response_max_tokens"": 1536, ""tests"": [{""expected"": ""2"", ""harness"": ""print(count_distinct_letters('Aa, b!'))""}, {""expected"": ""3"", ""harness"": ""print(count_distinct_letters('XYZ'))""}]}","bug_fix_and_patch_reasoning","ready","True","1","90","rw-a2-047","lcb-testgen-2785-2; lcb-testgen-2786-0","Privateized A2/bug_fix_and_patch_reasoning item derived from LiveCodeBench.","QB-v1.1 A2 bug-fix item inspired by EvalPlus / SWE-bench Lite single-function repair."
"A2-048","QB-v1.2","A2","bug_fix_and_patch_reasoning","single_turn","hard","capability","下面的 Python 函数有一个逻辑错误，请修复它并只输出修复后的完整函数代码，不要解释。
错误说明：去重后应保留首次出现顺序，不应整体反转。
```python
def squash_segments(parts):
    result = []
    for part in parts:
        if part not in result:
            result.append(part)
    return result[::-1]
```","","","exec","{""bug_fix"": true, ""response_max_tokens"": 1536, ""tests"": [{""expected"": ""['x', 'y', 'z']"", ""harness"": ""print(squash_segments(['x','y','x','z']))""}, {""expected"": ""['a']"", ""harness"": ""print(squash_segments(['a']))""}]}","bug_fix_and_patch_reasoning","ready","True","1","90","rw-a2-048","lcb-testgen-2786-0; lcb-testgen-2786-1","Privateized A2/bug_fix_and_patch_reasoning item derived from LiveCodeBench.","QB-v1.1 A2 bug-fix item inspired by EvalPlus / SWE-bench Lite single-function repair."
"A2-049","QB-v1.2","A2","bug_fix_and_patch_reasoning","single_turn","hard","capability","下面的 Python 函数有一个逻辑错误，请修复它并只输出修复后的完整函数代码，不要解释。
错误说明：重叠区间合并时应扩展到更大的 end，而不是更小的 end。
```python
def merge_ranges(ranges):
    ranges = sorted(ranges)
    out = []
    for start, end in ranges:
        if not out or start > out[-1][1]:
            out.append([start, end])
        else:
            out[-1][1] = min(out[-1][1], end)
    return [(a, b) for a, b in out]
```","","","exec","{""bug_fix"": true, ""response_max_tokens"": 1536, ""tests"": [{""expected"": ""[(1, 5), (8, 9)]"", ""harness"": ""print(merge_ranges([(1,3),(2,5),(8,9)]))""}, {""expected"": ""[]"", ""harness"": ""print(merge_ranges([]))""}]}","bug_fix_and_patch_reasoning","ready","True","1","90","rw-a2-049","lcb-testgen-2786-1; lcb-testgen-2786-2","Privateized A2/bug_fix_and_patch_reasoning item derived from LiveCodeBench.","QB-v1.1 A2 bug-fix item inspired by EvalPlus / SWE-bench Lite single-function repair."
"A2-050","QB-v1.2","A2","bug_fix_and_patch_reasoning","single_turn","hard","capability","下面的 Python 函数有一个逻辑错误，请修复它并只输出修复后的完整函数代码，不要解释。
错误说明：应保留原顺序，不应排序。
```python
def format_board(rows):
    return '\n'.join(sorted(rows))
```","","","exec","{""bug_fix"": true, ""response_max_tokens"": 1536, ""tests"": [{""expected"": ""b..\na.."", ""harness"": ""print(format_board(['b..','a..']))""}, {""expected"": ""xx"", ""harness"": ""print(format_board(['xx']))""}]}","bug_fix_and_patch_reasoning","ready","True","1","90","rw-a2-050","lcb-testgen-2786-2; lcb-testgen-2791-0","Privateized A2/bug_fix_and_patch_reasoning item derived from LiveCodeBench.","QB-v1.1 A2 bug-fix item inspired by EvalPlus / SWE-bench Lite single-function repair."
